segment,uri,start,end,speaker,verification,identification,id
id10715\61aqe1l7-B4\00002.wav,Lucie_Arnaz/61aqe1l7-B4,15.6,21.9,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00003.wav,Lucie_Arnaz/61aqe1l7-B4,34.1,40.8,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00006.wav,Lucie_Arnaz/61aqe1l7-B4,84.2,90.6,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00007.wav,Lucie_Arnaz/61aqe1l7-B4,85.9,93.4,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00013.wav,Lucie_Arnaz/61aqe1l7-B4,183.3,190.2,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00017.wav,Lucie_Arnaz/61aqe1l7-B4,235.2,243.2,Lucie_Arnaz,dev,trn,id10715
id10715\61aqe1l7-B4\00019.wav,Lucie_Arnaz/61aqe1l7-B4,263.0,270.5,Lucie_Arnaz,dev,trn,id10715
id10715\95D3xoYVIKw\00002.wav,Lucie_Arnaz/95D3xoYVIKw,190.5,200.3,Lucie_Arnaz,dev,trn,id10715
id10715\95D3xoYVIKw\00003.wav,Lucie_Arnaz/95D3xoYVIKw,227.4,233.7,Lucie_Arnaz,dev,trn,id10715
id10715\9VPK7BusHDI\00001.wav,Lucie_Arnaz/9VPK7BusHDI,1.4,8.6,Lucie_Arnaz,dev,dev,id10715
id10715\9VPK7BusHDI\00002.wav,Lucie_Arnaz/9VPK7BusHDI,11.3,17.4,Lucie_Arnaz,dev,dev,id10715
id10715\9VPK7BusHDI\00003.wav,Lucie_Arnaz/9VPK7BusHDI,26.5,32.8,Lucie_Arnaz,dev,dev,id10715
id10715\9VPK7BusHDI\00005.wav,Lucie_Arnaz/9VPK7BusHDI,57.4,64.3,Lucie_Arnaz,dev,dev,id10715
id10715\9VPK7BusHDI\00006.wav,Lucie_Arnaz/9VPK7BusHDI,74.9,81.5,Lucie_Arnaz,dev,dev,id10715
id10715\9VPK7BusHDI\00007.wav,Lucie_Arnaz/9VPK7BusHDI,85.2,93.0,Lucie_Arnaz,dev,dev,id10715
id10715\E7VlCtXRSXc\00003.wav,Lucie_Arnaz/E7VlCtXRSXc,22.0,28.3,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00007.wav,Lucie_Arnaz/E7VlCtXRSXc,22.1,28.4,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00009.wav,Lucie_Arnaz/E7VlCtXRSXc,120.1,128.7,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00010.wav,Lucie_Arnaz/E7VlCtXRSXc,144.6,151.7,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00012.wav,Lucie_Arnaz/E7VlCtXRSXc,165.3,172.6,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00013.wav,Lucie_Arnaz/E7VlCtXRSXc,208.6,214.6,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00014.wav,Lucie_Arnaz/E7VlCtXRSXc,237.7,244.7,Lucie_Arnaz,dev,trn,id10715
id10715\E7VlCtXRSXc\00016.wav,Lucie_Arnaz/E7VlCtXRSXc,265.2,272.8,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00001.wav,Lucie_Arnaz/IOL7cbC-i18,2.3,10.7,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00006.wav,Lucie_Arnaz/IOL7cbC-i18,61.0,68.3,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00008.wav,Lucie_Arnaz/IOL7cbC-i18,98.9,105.9,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00012.wav,Lucie_Arnaz/IOL7cbC-i18,137.6,146.2,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00014.wav,Lucie_Arnaz/IOL7cbC-i18,169.6,176.8,Lucie_Arnaz,dev,trn,id10715
id10715\IOL7cbC-i18\00016.wav,Lucie_Arnaz/IOL7cbC-i18,191.8,198.3,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00001.wav,Lucie_Arnaz/Rc2tztXAw4w,1.2,9.3,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00008.wav,Lucie_Arnaz/Rc2tztXAw4w,109.6,116.6,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00014.wav,Lucie_Arnaz/Rc2tztXAw4w,170.0,178.4,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00019.wav,Lucie_Arnaz/Rc2tztXAw4w,248.1,257.9,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00022.wav,Lucie_Arnaz/Rc2tztXAw4w,298.6,306.7,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00023.wav,Lucie_Arnaz/Rc2tztXAw4w,307.6,314.8,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00024.wav,Lucie_Arnaz/Rc2tztXAw4w,319.2,325.6,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00025.wav,Lucie_Arnaz/Rc2tztXAw4w,327.6,334.1,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00030.wav,Lucie_Arnaz/Rc2tztXAw4w,369.5,376.2,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00033.wav,Lucie_Arnaz/Rc2tztXAw4w,298.6,306.6,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00034.wav,Lucie_Arnaz/Rc2tztXAw4w,307.6,314.8,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00035.wav,Lucie_Arnaz/Rc2tztXAw4w,319.3,325.6,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00036.wav,Lucie_Arnaz/Rc2tztXAw4w,326.3,334.1,Lucie_Arnaz,dev,trn,id10715
id10715\Rc2tztXAw4w\00038.wav,Lucie_Arnaz/Rc2tztXAw4w,358.7,368.2,Lucie_Arnaz,dev,trn,id10715
id10715\THmbs_MvkH8\00002.wav,Lucie_Arnaz/THmbs_MvkH8,216.9,223.0,Lucie_Arnaz,dev,trn,id10715
id10715\THmbs_MvkH8\00005.wav,Lucie_Arnaz/THmbs_MvkH8,992.0,1000.6,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00001.wav,Lucie_Arnaz/WIxJnSvFfY4,71.4,80.6,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00004.wav,Lucie_Arnaz/WIxJnSvFfY4,151.3,160.2,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00008.wav,Lucie_Arnaz/WIxJnSvFfY4,211.2,219.9,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00018.wav,Lucie_Arnaz/WIxJnSvFfY4,278.6,286.6,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00020.wav,Lucie_Arnaz/WIxJnSvFfY4,360.5,368.3,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00021.wav,Lucie_Arnaz/WIxJnSvFfY4,371.7,379.8,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00022.wav,Lucie_Arnaz/WIxJnSvFfY4,399.4,405.8,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00023.wav,Lucie_Arnaz/WIxJnSvFfY4,406.6,413.2,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00024.wav,Lucie_Arnaz/WIxJnSvFfY4,414.2,422.2,Lucie_Arnaz,dev,trn,id10715
id10715\WIxJnSvFfY4\00025.wav,Lucie_Arnaz/WIxJnSvFfY4,423.3,430.5,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00005.wav,Lucie_Arnaz/akGTL1WMbVI,70.0,76.4,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00011.wav,Lucie_Arnaz/akGTL1WMbVI,141.4,148.7,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00012.wav,Lucie_Arnaz/akGTL1WMbVI,148.9,157.5,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00013.wav,Lucie_Arnaz/akGTL1WMbVI,159.4,167.3,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00015.wav,Lucie_Arnaz/akGTL1WMbVI,173.2,181.4,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00018.wav,Lucie_Arnaz/akGTL1WMbVI,196.2,206.1,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00020.wav,Lucie_Arnaz/akGTL1WMbVI,225.6,233.5,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00021.wav,Lucie_Arnaz/akGTL1WMbVI,234.6,241.6,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00026.wav,Lucie_Arnaz/akGTL1WMbVI,321.9,330.1,Lucie_Arnaz,dev,trn,id10715
id10715\akGTL1WMbVI\00027.wav,Lucie_Arnaz/akGTL1WMbVI,330.9,337.5,Lucie_Arnaz,dev,trn,id10715
id10715\b7UWHI07PiE\00004.wav,Lucie_Arnaz/b7UWHI07PiE,61.7,71.6,Lucie_Arnaz,dev,trn,id10715
id10715\b7UWHI07PiE\00006.wav,Lucie_Arnaz/b7UWHI07PiE,81.9,88.4,Lucie_Arnaz,dev,trn,id10715
id10715\b7UWHI07PiE\00008.wav,Lucie_Arnaz/b7UWHI07PiE,100.6,108.7,Lucie_Arnaz,dev,trn,id10715
id10715\b7UWHI07PiE\00010.wav,Lucie_Arnaz/b7UWHI07PiE,120.7,127.9,Lucie_Arnaz,dev,trn,id10715
id10715\b7UWHI07PiE\00012.wav,Lucie_Arnaz/b7UWHI07PiE,100.6,108.6,Lucie_Arnaz,dev,trn,id10715
id10715\bFBEHF1SWeQ\00004.wav,Lucie_Arnaz/bFBEHF1SWeQ,77.3,85.0,Lucie_Arnaz,dev,tst,id10715
id10715\bFBEHF1SWeQ\00006.wav,Lucie_Arnaz/bFBEHF1SWeQ,97.7,107.3,Lucie_Arnaz,dev,tst,id10715
id10715\oYzKZelxKDI\00008.wav,Lucie_Arnaz/oYzKZelxKDI,120.7,127.1,Lucie_Arnaz,dev,trn,id10715
id10715\oYzKZelxKDI\00011.wav,Lucie_Arnaz/oYzKZelxKDI,160.0,166.8,Lucie_Arnaz,dev,trn,id10715
id10715\oYzKZelxKDI\00014.wav,Lucie_Arnaz/oYzKZelxKDI,152.2,159.3,Lucie_Arnaz,dev,trn,id10715
id10715\oYzKZelxKDI\00015.wav,Lucie_Arnaz/oYzKZelxKDI,170.8,179.0,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00003.wav,Lucie_Arnaz/pCkz5N0a0RY,32.8,40.8,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00005.wav,Lucie_Arnaz/pCkz5N0a0RY,61.1,67.6,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00008.wav,Lucie_Arnaz/pCkz5N0a0RY,103.1,112.9,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00011.wav,Lucie_Arnaz/pCkz5N0a0RY,157.6,166.5,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00013.wav,Lucie_Arnaz/pCkz5N0a0RY,197.0,203.3,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00014.wav,Lucie_Arnaz/pCkz5N0a0RY,197.4,203.6,Lucie_Arnaz,dev,trn,id10715
id10715\pCkz5N0a0RY\00015.wav,Lucie_Arnaz/pCkz5N0a0RY,204.3,212.1,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00002.wav,Lucie_Arnaz/qxoV_gJDHAE,242.2,251.1,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00005.wav,Lucie_Arnaz/qxoV_gJDHAE,305.3,313.2,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00008.wav,Lucie_Arnaz/qxoV_gJDHAE,363.3,370.4,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00009.wav,Lucie_Arnaz/qxoV_gJDHAE,371.7,380.0,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00010.wav,Lucie_Arnaz/qxoV_gJDHAE,391.2,400.2,Lucie_Arnaz,dev,trn,id10715
id10715\qxoV_gJDHAE\00011.wav,Lucie_Arnaz/qxoV_gJDHAE,400.5,407.2,Lucie_Arnaz,dev,trn,id10715
id10715\rvFzQocj09k\00007.wav,Lucie_Arnaz/rvFzQocj09k,69.6,77.1,Lucie_Arnaz,dev,trn,id10715
id10715\rvFzQocj09k\00009.wav,Lucie_Arnaz/rvFzQocj09k,97.4,103.9,Lucie_Arnaz,dev,trn,id10715
id10715\rvFzQocj09k\00015.wav,Lucie_Arnaz/rvFzQocj09k,161.0,167.1,Lucie_Arnaz,dev,trn,id10715
id10715\rvFzQocj09k\00018.wav,Lucie_Arnaz/rvFzQocj09k,194.4,201.4,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00002.wav,Lucie_Arnaz/rz2nxNrhGtk,12.1,19.8,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00004.wav,Lucie_Arnaz/rz2nxNrhGtk,25.2,33.0,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00005.wav,Lucie_Arnaz/rz2nxNrhGtk,35.0,44.4,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00006.wav,Lucie_Arnaz/rz2nxNrhGtk,44.8,52.3,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00008.wav,Lucie_Arnaz/rz2nxNrhGtk,56.5,65.3,Lucie_Arnaz,dev,trn,id10715
id10715\rz2nxNrhGtk\00010.wav,Lucie_Arnaz/rz2nxNrhGtk,84.8,92.5,Lucie_Arnaz,dev,trn,id10715
id10715\vLZ9oqNFPOY\00001.wav,Lucie_Arnaz/vLZ9oqNFPOY,3.6,10.0,Lucie_Arnaz,dev,trn,id10715
id10715\vLZ9oqNFPOY\00003.wav,Lucie_Arnaz/vLZ9oqNFPOY,28.8,38.4,Lucie_Arnaz,dev,trn,id10715
id10715\vLZ9oqNFPOY\00007.wav,Lucie_Arnaz/vLZ9oqNFPOY,84.4,91.6,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00001.wav,Lucie_Arnaz/ve6qA-6_Q5g,1.2,8.7,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00003.wav,Lucie_Arnaz/ve6qA-6_Q5g,28.9,37.8,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00007.wav,Lucie_Arnaz/ve6qA-6_Q5g,85.5,94.4,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00008.wav,Lucie_Arnaz/ve6qA-6_Q5g,97.9,106.6,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00015.wav,Lucie_Arnaz/ve6qA-6_Q5g,146.6,154.4,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00016.wav,Lucie_Arnaz/ve6qA-6_Q5g,160.2,166.2,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00017.wav,Lucie_Arnaz/ve6qA-6_Q5g,167.5,174.4,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00019.wav,Lucie_Arnaz/ve6qA-6_Q5g,201.0,210.9,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00021.wav,Lucie_Arnaz/ve6qA-6_Q5g,247.8,256.3,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00023.wav,Lucie_Arnaz/ve6qA-6_Q5g,276.7,285.4,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00024.wav,Lucie_Arnaz/ve6qA-6_Q5g,289.6,296.1,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00026.wav,Lucie_Arnaz/ve6qA-6_Q5g,302.8,311.8,Lucie_Arnaz,dev,trn,id10715
id10715\ve6qA-6_Q5g\00027.wav,Lucie_Arnaz/ve6qA-6_Q5g,312.9,322.2,Lucie_Arnaz,dev,trn,id10715
id10715\vlozz6EwggI\00005.wav,Lucie_Arnaz/vlozz6EwggI,126.0,133.6,Lucie_Arnaz,dev,trn,id10715
id10715\zN-wTTKcSPM\00001.wav,Lucie_Arnaz/zN-wTTKcSPM,1.1,11.0,Lucie_Arnaz,dev,trn,id10715
id10715\zN-wTTKcSPM\00002.wav,Lucie_Arnaz/zN-wTTKcSPM,11.3,20.2,Lucie_Arnaz,dev,trn,id10715
id10715\zN-wTTKcSPM\00007.wav,Lucie_Arnaz/zN-wTTKcSPM,105.9,113.0,Lucie_Arnaz,dev,trn,id10715
id10719\2EEpI9GQ2E0\00001.wav,Luke_Arnold/2EEpI9GQ2E0,15.0,21.0,Luke_Arnold,dev,trn,id10719
id10719\2eB4_Ecnkfw\00004.wav,Luke_Arnold/2eB4_Ecnkfw,80.4,86.4,Luke_Arnold,dev,trn,id10719
id10719\2eB4_Ecnkfw\00005.wav,Luke_Arnold/2eB4_Ecnkfw,156.5,163.7,Luke_Arnold,dev,trn,id10719
id10719\2eB4_Ecnkfw\00006.wav,Luke_Arnold/2eB4_Ecnkfw,165.2,172.9,Luke_Arnold,dev,trn,id10719
id10719\3kRa0SluANU\00002.wav,Luke_Arnold/3kRa0SluANU,155.4,163.4,Luke_Arnold,dev,dev,id10719
id10719\5bVVJGuQ_3Q\00002.wav,Luke_Arnold/5bVVJGuQ_3Q,357.2,365.4,Luke_Arnold,dev,trn,id10719
id10719\KWnPPbkSRRI\00001.wav,Luke_Arnold/KWnPPbkSRRI,99.7,107.0,Luke_Arnold,dev,trn,id10719
id10719\LAHad7VLKXw\00003.wav,Luke_Arnold/LAHad7VLKXw,181.1,190.7,Luke_Arnold,dev,trn,id10719
id10719\OTB16zXtV0s\00001.wav,Luke_Arnold/OTB16zXtV0s,1.4,8.4,Luke_Arnold,dev,trn,id10719
id10719\OTB16zXtV0s\00002.wav,Luke_Arnold/OTB16zXtV0s,8.6,14.6,Luke_Arnold,dev,trn,id10719
id10719\QuvB6bM0Rlg\00001.wav,Luke_Arnold/QuvB6bM0Rlg,277.7,284.7,Luke_Arnold,dev,trn,id10719
id10719\SwUW1Ctrlf0\00001.wav,Luke_Arnold/SwUW1Ctrlf0,101.2,108.0,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00001.wav,Luke_Arnold/XTs3NSW63dY,48.4,57.3,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00002.wav,Luke_Arnold/XTs3NSW63dY,59.0,67.4,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00005.wav,Luke_Arnold/XTs3NSW63dY,87.2,96.4,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00010.wav,Luke_Arnold/XTs3NSW63dY,226.0,233.4,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00012.wav,Luke_Arnold/XTs3NSW63dY,323.3,332.0,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00015.wav,Luke_Arnold/XTs3NSW63dY,452.8,461.0,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00017.wav,Luke_Arnold/XTs3NSW63dY,466.6,473.3,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00018.wav,Luke_Arnold/XTs3NSW63dY,475.9,483.4,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00021.wav,Luke_Arnold/XTs3NSW63dY,519.2,528.8,Luke_Arnold,dev,trn,id10719
id10719\XTs3NSW63dY\00023.wav,Luke_Arnold/XTs3NSW63dY,681.8,688.0,Luke_Arnold,dev,trn,id10719
id10719\YHPLbxrulsI\00003.wav,Luke_Arnold/YHPLbxrulsI,129.1,138.8,Luke_Arnold,dev,tst,id10719
id10719\YHPLbxrulsI\00005.wav,Luke_Arnold/YHPLbxrulsI,179.0,186.6,Luke_Arnold,dev,tst,id10719
id10719\aj1WLxcX4bo\00004.wav,Luke_Arnold/aj1WLxcX4bo,87.8,95.6,Luke_Arnold,dev,trn,id10719
id10719\aj1WLxcX4bo\00005.wav,Luke_Arnold/aj1WLxcX4bo,95.8,104.3,Luke_Arnold,dev,trn,id10719
id10719\aj1WLxcX4bo\00006.wav,Luke_Arnold/aj1WLxcX4bo,65.2,72.3,Luke_Arnold,dev,trn,id10719
id10719\aj1WLxcX4bo\00007.wav,Luke_Arnold/aj1WLxcX4bo,104.4,111.9,Luke_Arnold,dev,trn,id10719
id10719\aj1WLxcX4bo\00009.wav,Luke_Arnold/aj1WLxcX4bo,160.5,167.9,Luke_Arnold,dev,trn,id10719
id10719\eowMol98L9c\00002.wav,Luke_Arnold/eowMol98L9c,24.6,32.6,Luke_Arnold,dev,trn,id10719
id10719\eowMol98L9c\00004.wav,Luke_Arnold/eowMol98L9c,39.0,46.4,Luke_Arnold,dev,trn,id10719
id10719\vqgSiK7VAis\00004.wav,Luke_Arnold/vqgSiK7VAis,61.4,69.6,Luke_Arnold,dev,trn,id10719
id10719\xG6Js6aNK1E\00005.wav,Luke_Arnold/xG6Js6aNK1E,224.6,232.6,Luke_Arnold,dev,trn,id10719
id10724\6tFEkfsIeXk\00003.wav,Mallika_Sherawat/6tFEkfsIeXk,126.1,132.6,Mallika_Sherawat,dev,dev,id10724
id10724\9pNGll4IBls\00001.wav,Mallika_Sherawat/9pNGll4IBls,62.2,72.0,Mallika_Sherawat,dev,trn,id10724
id10724\DP5gCFoWgGI\00005.wav,Mallika_Sherawat/DP5gCFoWgGI,79.5,87.4,Mallika_Sherawat,dev,trn,id10724
id10724\DP5gCFoWgGI\00007.wav,Mallika_Sherawat/DP5gCFoWgGI,104.7,112.0,Mallika_Sherawat,dev,trn,id10724
id10724\DP5gCFoWgGI\00009.wav,Mallika_Sherawat/DP5gCFoWgGI,135.9,143.9,Mallika_Sherawat,dev,trn,id10724
id10724\DP5gCFoWgGI\00010.wav,Mallika_Sherawat/DP5gCFoWgGI,149.0,157.3,Mallika_Sherawat,dev,trn,id10724
id10724\JNMeEXwXbqw\00003.wav,Mallika_Sherawat/JNMeEXwXbqw,100.9,110.2,Mallika_Sherawat,dev,trn,id10724
id10724\R8Pw9GUJQ08\00001.wav,Mallika_Sherawat/R8Pw9GUJQ08,51.2,58.7,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00010.wav,Mallika_Sherawat/XVoRDzwHwDU,171.2,178.8,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00015.wav,Mallika_Sherawat/XVoRDzwHwDU,287.3,294.3,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00018.wav,Mallika_Sherawat/XVoRDzwHwDU,365.1,373.1,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00023.wav,Mallika_Sherawat/XVoRDzwHwDU,476.9,484.4,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00027.wav,Mallika_Sherawat/XVoRDzwHwDU,588.0,596.0,Mallika_Sherawat,dev,trn,id10724
id10724\XVoRDzwHwDU\00030.wav,Mallika_Sherawat/XVoRDzwHwDU,644.4,652.4,Mallika_Sherawat,dev,trn,id10724
id10724\e-vuV1-N97Q\00001.wav,Mallika_Sherawat/e-vuV1-N97Q,11.4,19.2,Mallika_Sherawat,dev,tst,id10724
id10724\e-vuV1-N97Q\00003.wav,Mallika_Sherawat/e-vuV1-N97Q,40.3,48.8,Mallika_Sherawat,dev,tst,id10724
id10724\e-vuV1-N97Q\00006.wav,Mallika_Sherawat/e-vuV1-N97Q,158.4,164.8,Mallika_Sherawat,dev,tst,id10724
id10724\fUKPz7jr6NE\00001.wav,Mallika_Sherawat/fUKPz7jr6NE,145.4,152.1,Mallika_Sherawat,dev,trn,id10724
id10724\kHSikgTOz70\00002.wav,Mallika_Sherawat/kHSikgTOz70,90.5,98.4,Mallika_Sherawat,dev,trn,id10724
id10724\kHSikgTOz70\00004.wav,Mallika_Sherawat/kHSikgTOz70,97.3,105.8,Mallika_Sherawat,dev,trn,id10724
id10724\kHSikgTOz70\00007.wav,Mallika_Sherawat/kHSikgTOz70,239.3,246.7,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00001.wav,Mallika_Sherawat/uw8SDDK6Mbk,24.4,31.8,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00003.wav,Mallika_Sherawat/uw8SDDK6Mbk,59.6,68.1,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00008.wav,Mallika_Sherawat/uw8SDDK6Mbk,162.5,170.1,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00011.wav,Mallika_Sherawat/uw8SDDK6Mbk,230.8,236.8,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00013.wav,Mallika_Sherawat/uw8SDDK6Mbk,287.5,293.9,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00014.wav,Mallika_Sherawat/uw8SDDK6Mbk,297.4,304.2,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00015.wav,Mallika_Sherawat/uw8SDDK6Mbk,328.7,336.4,Mallika_Sherawat,dev,trn,id10724
id10724\uw8SDDK6Mbk\00018.wav,Mallika_Sherawat/uw8SDDK6Mbk,414.4,424.4,Mallika_Sherawat,dev,trn,id10724
id10724\xS_Mh-DOAI0\00005.wav,Mallika_Sherawat/xS_Mh-DOAI0,218.9,226.3,Mallika_Sherawat,dev,trn,id10724
id10724\xS_Mh-DOAI0\00006.wav,Mallika_Sherawat/xS_Mh-DOAI0,269.7,277.0,Mallika_Sherawat,dev,trn,id10724
id10724\xS_Mh-DOAI0\00010.wav,Mallika_Sherawat/xS_Mh-DOAI0,361.0,367.6,Mallika_Sherawat,dev,trn,id10724
id10724\xS_Mh-DOAI0\00011.wav,Mallika_Sherawat/xS_Mh-DOAI0,368.5,378.3,Mallika_Sherawat,dev,trn,id10724
id10724\xS_Mh-DOAI0\00016.wav,Mallika_Sherawat/xS_Mh-DOAI0,556.4,566.2,Mallika_Sherawat,dev,trn,id10724
id10726\0RTcaJmoYLI\00003.wav,Mandy_Patinkin/0RTcaJmoYLI,166.1,173.0,Mandy_Patinkin,dev,trn,id10726
id10726\0RTcaJmoYLI\00007.wav,Mandy_Patinkin/0RTcaJmoYLI,280.8,287.2,Mandy_Patinkin,dev,trn,id10726
id10726\0RTcaJmoYLI\00012.wav,Mandy_Patinkin/0RTcaJmoYLI,510.0,516.9,Mandy_Patinkin,dev,trn,id10726
id10726\0qL3JqWWRsM\00001.wav,Mandy_Patinkin/0qL3JqWWRsM,5.3,11.8,Mandy_Patinkin,dev,trn,id10726
id10726\A3D6KSQadCk\00001.wav,Mandy_Patinkin/A3D6KSQadCk,211.5,221.5,Mandy_Patinkin,dev,trn,id10726
