segment,uri,start,end,speaker,verification,identification
id10403\TcmgQSo6iGE\00027.wav,Jack_Lemmon/TcmgQSo6iGE,1083.7,1097.0,Jack_Lemmon,dev,trn
id10404\U7-8muCNt6g\00008.wav,Jack_Reynor/U7-8muCNt6g,172.7,179.8,Jack_Reynor,dev,trn
id10405\eQYBIUuU3Ug\00002.wav,Jack_Whitehall/eQYBIUuU3Ug,11.5,20.8,Jack_Whitehall,dev,trn
id10406\VzA66aG_-Lw\00011.wav,Jacob_Latimore/VzA66aG_-Lw,194.7,211.4,Jacob_Latimore,dev,trn
id10407\tcIJuvFWv7Y\00003.wav,Jacqueline_Emerson/tcIJuvFWv7Y,50.9,64.2,Jacqueline_Emerson,dev,trn
id10408\OkQHK94RjzA\00004.wav,Jacqueline_Fernandez/OkQHK94RjzA,100.0,118.9,Jacqueline_Fernandez,dev,trn
id10410\cKYTZp8y3Ao\00022.wav,Jai_Courtney/cKYTZp8y3Ao,441.0,462.5,Jai_Courtney,dev,trn
id10411\ewwS4FafxYM\00002.wav,Jaime_Winstone/ewwS4FafxYM,31.8,42.2,Jaime_Winstone,dev,trn
id10412\UN6BeUs8td4\00011.wav,Jake_Abel/UN6BeUs8td4,275.4,289.8,Jake_Abel,dev,trn
id10413\d6vzz99CWjY\00023.wav,Jake_Johnson/d6vzz99CWjY,495.5,505.0,Jake_Johnson,dev,trn
id10414\cDj-vzRrVXQ\00001.wav,Jake_T._Austin/cDj-vzRrVXQ,252.2,260.5,Jake_T._Austin,dev,trn
id10415\ndkDeY7f4Os\00004.wav,Jamel_Debbouze/ndkDeY7f4Os,96.8,103.3,Jamel_Debbouze,dev,trn
id10416\JBqbd46360Q\00011.wav,James_Badge_Dale/JBqbd46360Q,129.3,136.4,James_Badge_Dale,dev,trn
id10417\EooajUU8VR8\00003.wav,James_Cosmo/EooajUU8VR8,41.1,58.1,James_Cosmo,dev,trn
id10418\TX0oD9DmUhs\00005.wav,James_Cromwell/TX0oD9DmUhs,94.1,103.2,James_Cromwell,dev,trn
id10420\sezhmCve6as\00004.wav,James_Frain/sezhmCve6as,175.9,183.2,James_Frain,dev,trn
id10421\aOZZ9oiC86I\00007.wav,James_Lafferty/aOZZ9oiC86I,195.6,202.2,James_Lafferty,dev,trn
id10423\5ytiG8xOftU\00001.wav,James_Marsden/5ytiG8xOftU,78.4,85.1,James_Marsden,dev,trn
id10425\R8B7yQKbsC0\00010.wav,James_Nesbitt/R8B7yQKbsC0,179.4,192.1,James_Nesbitt,dev,trn
id10426\Ty0KqhInfuk\00004.wav,James_Purefoy/Ty0KqhInfuk,307.0,318.0,James_Purefoy,dev,trn
id10428\BrJkp6rQHME\00045.wav,James_Woods/BrJkp6rQHME,752.8,766.1,James_Woods,dev,trn
id10429\NxBndFq3G_w\00002.wav,Jamie-Lynn_Sigler/NxBndFq3G_w,23.3,32.5,Jamie-Lynn_Sigler,dev,trn
id10430\vkUUuVI7gsE\00009.wav,Jamie_Chung/vkUUuVI7gsE,104.1,114.3,Jamie_Chung,dev,trn
id10431\jYjZ8jSyRhg\00004.wav,Jamie_Foxx/jYjZ8jSyRhg,155.5,162.9,Jamie_Foxx,dev,trn
id10433\SsMzt6Smk3Y\00026.wav,Jane_Badler/SsMzt6Smk3Y,780.9,798.9,Jane_Badler,dev,trn
id10434\GTZm1MP22tE\00001.wav,Janeane_Garofalo/GTZm1MP22tE,41.1,64.2,Janeane_Garofalo,dev,trn
id10435\qm6t052rnPU\00005.wav,Janel_Parrish/qm6t052rnPU,69.1,75.1,Janel_Parrish,dev,tst
id10436\t5zTf94FTJo\00006.wav,Janet_Jackson/t5zTf94FTJo,308.8,318.0,Janet_Jackson,dev,trn
id10437\ZMBRV73S-os\00002.wav,Janet_McTeer/ZMBRV73S-os,61.7,70.1,Janet_McTeer,dev,trn
id10438\QggzOYpWPVU\00003.wav,Janet_Montgomery/QggzOYpWPVU,129.3,135.3,Janet_Montgomery,dev,trn
id10439\bLufSCk9P2k\00010.wav,Janice_Dickinson/bLufSCk9P2k,382.6,389.1,Janice_Dickinson,dev,trn
id10440\Cg8ntpOHVzw\00011.wav,Janina_Gavankar/Cg8ntpOHVzw,215.0,223.7,Janina_Gavankar,dev,trn
id10441\KfLMlGQHIrM\00004.wav,Janine_Turner/KfLMlGQHIrM,57.9,64.7,Janine_Turner,dev,tst
id10442\fJrO8V2t9oQ\00013.wav,January_Jones/fJrO8V2t9oQ,205.8,214.8,January_Jones,dev,trn
id10443\I7sy98Yz9nQ\00002.wav,Jared_Harris/I7sy98Yz9nQ,128.0,144.6,Jared_Harris,dev,trn
id10444\Li4auu3JAK4\00004.wav,Jared_Leto/Li4auu3JAK4,49.5,60.6,Jared_Leto,dev,trn
id10445\UH1hdsc2Ud8\00006.wav,Jasika_Nicole/UH1hdsc2Ud8,103.9,115.3,Jasika_Nicole,dev,trn
id10446\PJ0cRa91MK4\00002.wav,Jasmine_Guy/PJ0cRa91MK4,195.5,202.4,Jasmine_Guy,dev,trn
id10447\WIe9Jv9EIm0\00007.wav,Jason_Bateman/WIe9Jv9EIm0,498.9,512.4,Jason_Bateman,dev,trn
id10448\AnELf0dngpA\00013.wav,Jason_Clarke/AnELf0dngpA,178.1,193.0,Jason_Clarke,dev,trn
id10449\A9NxfMke690\00013.wav,Jason_David_Frank/A9NxfMke690,139.0,168.9,Jason_David_Frank,dev,trn
id10451\Y4DpKnL_ztI\00001.wav,Jason_Earles/Y4DpKnL_ztI,5.0,12.7,Jason_Earles,dev,trn
id10452\cLMPZ3fQHJw\00002.wav,Jason_Mantzoukas/cLMPZ3fQHJw,25.2,32.4,Jason_Mantzoukas,dev,trn
id10453\Vm_LindNKjY\00003.wav,Jason_Segel/Vm_LindNKjY,105.5,119.8,Jason_Segel,dev,trn
id10454\TxahHq341DY\00003.wav,Jay_Baruchel/TxahHq341DY,301.6,310.2,Jay_Baruchel,dev,tst
id10457\z5C35St3InA\00001.wav,Jean_Reno/z5C35St3InA,118.4,125.6,Jean_Reno,dev,trn
id10458\VVVP99YMDyM\00012.wav,Jean_Smart/VVVP99YMDyM,178.2,188.7,Jean_Smart,dev,trn
id10460\F0bJVIenAmo\00023.wav,Jeannie_Mai/F0bJVIenAmo,815.5,821.8,Jeannie_Mai,dev,trn
id10461\nZ5onAI4zDA\00002.wav,Jeff_Daniels/nZ5onAI4zDA,107.8,113.8,Jeff_Daniels,dev,trn
id10463\kMqv7cHqPNc\00006.wav,Jeff_Goldblum/kMqv7cHqPNc,503.5,518.1,Jeff_Goldblum,dev,trn
id10464\hQgdcPqU4ME\00003.wav,Jeffrey_Donovan/hQgdcPqU4ME,139.0,148.4,Jeffrey_Donovan,dev,trn
id10465\OGu2IWzFITM\00009.wav,Jeffrey_Tambor/OGu2IWzFITM,174.2,188.6,Jeffrey_Tambor,dev,trn
id10466\HjuCEWkzl3g\00006.wav,Jeffrey_Wright/HjuCEWkzl3g,208.8,217.2,Jeffrey_Wright,dev,trn
id10470\exeavbN__dI\00003.wav,Jenna_Coleman/exeavbN__dI,34.7,55.2,Jenna_Coleman,dev,trn
id10472\RkZJhsyqak8\00007.wav,Jennette_McCurdy/RkZJhsyqak8,129.7,139.0,Jennette_McCurdy,dev,trn
id10473\P3euikREsqk\00003.wav,Jennifer_Beals/P3euikREsqk,56.8,63.0,Jennifer_Beals,dev,trn
id10474\P13pQ2sx7kA\00008.wav,Jennifer_Carpenter/P13pQ2sx7kA,299.8,307.9,Jennifer_Carpenter,dev,trn
id10476\agQ0RfUEo14\00021.wav,Jennifer_Ehle/agQ0RfUEo14,367.2,374.5,Jennifer_Ehle,dev,trn
id10478\Jb_HWf5_2E0\00037.wav,Jennifer_Saunders/Jb_HWf5_2E0,2195.4,2206.3,Jennifer_Saunders,dev,trn
id10479\YkWjfSi9Jrg\00005.wav,Jenny_Slate/YkWjfSi9Jrg,143.5,151.7,Jenny_Slate,dev,trn
id10481\tlKvsiAYpg0\00003.wav,Jeremy_Clarkson/tlKvsiAYpg0,148.7,156.6,Jeremy_Clarkson,dev,trn
id10482\JyzSALz3TYk\00029.wav,Jeremy_Irons/JyzSALz3TYk,490.9,500.5,Jeremy_Irons,dev,trn
id10484\HOYeuiXX1ww\00001.wav,Jeremy_Piven/HOYeuiXX1ww,118.2,124.6,Jeremy_Piven,dev,trn
id10485\hfdg-Dv8YJ0\00005.wav,Jeremy_Renner/hfdg-Dv8YJ0,230.4,237.4,Jeremy_Renner,dev,trn
id10486\Todja7rq_m4\00003.wav,Jeremy_Shada/Todja7rq_m4,182.5,191.3,Jeremy_Shada,dev,trn
id10488\swIG9KSwhTk\00002.wav,Jerry_Ferrara/swIG9KSwhTk,87.8,95.2,Jerry_Ferrara,dev,trn
id10490\ulWgb-KmVeg\00004.wav,Jesse_Eisenberg/ulWgb-KmVeg,100.6,109.8,Jesse_Eisenberg,dev,trn
id10491\_uR4-U3V1Lk\00007.wav,Jesse_McCartney/_uR4-U3V1Lk,142.6,152.5,Jesse_McCartney,dev,trn
id10492\dP82yj93J1I\00004.wav,Jesse_Metcalfe/dP82yj93J1I,90.9,100.2,Jesse_Metcalfe,dev,trn
id10494\ZhMqHOceH14\00004.wav,Jesse_Williams/ZhMqHOceH14,125.4,131.9,Jesse_Williams,dev,trn
id10496\NduRtCYkS9A\00001.wav,Jessica_Lowndes/NduRtCYkS9A,47.1,54.7,Jessica_Lowndes,dev,trn
id10497\M4MLMGjQHdQ\00001.wav,Jessie_J/M4MLMGjQHdQ,221.4,227.9,Jessie_J,dev,trn
id10499\maPGe4wglNg\00008.wav,Jill_Scott/maPGe4wglNg,237.3,259.1,Jill_Scott,dev,trn
id10500\V5MSKuwJVso\00021.wav,Jillian_Harris/V5MSKuwJVso,342.8,350.0,Jillian_Harris,dev,trn
id10501\MsN_D47Bo9Q\00003.wav,Jillian_Michaels/MsN_D47Bo9Q,46.3,54.3,Jillian_Michaels,dev,tst
id10503\OOEdY4IuQ5Q\00007.wav,Jim_Caviezel/OOEdY4IuQ5Q,241.7,254.1,Jim_Caviezel,dev,trn
id10504\TopK757d3P4\00011.wav,Jim_Jefferies/TopK757d3P4,450.0,456.6,Jim_Jefferies,dev,trn
id10505\TlNe0c1SqoQ\00005.wav,Jim_Sturgess/TlNe0c1SqoQ,92.4,99.8,Jim_Sturgess,dev,trn
id10507\YgrzjvCnGSA\00011.wav,Joan_Allen/YgrzjvCnGSA,449.6,456.2,Joan_Allen,dev,trn
id10508\lkqScXTFSVw\00006.wav,Joan_Chen/lkqScXTFSVw,148.0,157.0,Joan_Chen,dev,trn
id10510\UKJaw67NZ5I\00002.wav,Joan_Rivers/UKJaw67NZ5I,173.4,179.9,Joan_Rivers,dev,trn
id10511\UBXeOntl3fQ\00001.wav,Joanna_Krupa/UBXeOntl3fQ,0.7,11.7,Joanna_Krupa,dev,trn
id10512\RVNuh1gC6L0\00015.wav,Joanna_Lumley/RVNuh1gC6L0,409.3,418.2,Joanna_Lumley,dev,trn
id10513\PPU4xmd0WAs\00006.wav,Joanne_Froggatt/PPU4xmd0WAs,229.2,236.3,Joanne_Froggatt,dev,trn
id10514\xCRzr9FEoMQ\00008.wav,Joaquim_de_Almeida/xCRzr9FEoMQ,150.0,158.2,Joaquim_de_Almeida,dev,trn
id10516\JR3zwN9gGr0\00001.wav,Joel_Edgerton/JR3zwN9gGr0,36.4,46.4,Joel_Edgerton,dev,trn
id10517\mzGewI9MZD4\00006.wav,Joel_Kinnaman/mzGewI9MZD4,192.2,199.0,Joel_Kinnaman,dev,trn
id10520\B_Z6FJn0m_k\00013.wav,John_Amos/B_Z6FJn0m_k,184.3,192.0,John_Amos,dev,trn
id10521\qDFfezpjOpI\00013.wav,John_Barrowman/qDFfezpjOpI,298.5,327.3,John_Barrowman,dev,trn
id10522\jT5Za3_HIw4\00002.wav,John_Carroll_Lynch/jT5Za3_HIw4,24.7,31.0,John_Carroll_Lynch,dev,trn
id10523\ZDoBIBvmo5A\00003.wav,John_Cho/ZDoBIBvmo5A,34.2,42.7,John_Cho,dev,trn
id10524\hDgolbSElUM\00030.wav,John_Cleese/hDgolbSElUM,1010.9,1017.1,John_Cleese,dev,trn
id10525\F0o_XmPTehc\00013.wav,John_Corbett/F0o_XmPTehc,227.2,247.8,John_Corbett,dev,trn
id10526\zH6XWVh_wBs\00012.wav,John_DiMaggio/zH6XWVh_wBs,414.0,422.0,John_DiMaggio,dev,trn
id10527\KBT5KAOsF2s\00006.wav,John_Francis_Daley/KBT5KAOsF2s,127.3,134.1,John_Francis_Daley,dev,trn
id10528\Vuxb1OesLiM\00017.wav,John_Gallagher_Jr./Vuxb1OesLiM,491.5,497.6,John_Gallagher_Jr.,dev,trn
id10529\Vchu9G6SDuI\00005.wav,John_Goodman/Vchu9G6SDuI,140.9,150.2,John_Goodman,dev,trn
id10530\TMvAzyaWCxQ\00004.wav,John_Hawkes/TMvAzyaWCxQ,174.2,181.4,John_Hawkes,dev,tst
id10531\CFgJCAw60hs\00040.wav,John_Hodgman/CFgJCAw60hs,756.8,767.9,John_Hodgman,dev,trn
id10532\HhGAogrgF5E\00052.wav,John_Hurt/HhGAogrgF5E,1220.2,1231.2,John_Hurt,dev,trn
id10533\WaqVW9NUjzA\00002.wav,John_Krasinski/WaqVW9NUjzA,50.1,56.6,John_Krasinski,dev,trn
id10534\1znhoCTZ_SQ\00045.wav,John_Larroquette/1znhoCTZ_SQ,918.0,937.0,John_Larroquette,dev,trn
id10535\Pp0iT8SlcDE\00003.wav,John_Lasseter/Pp0iT8SlcDE,32.6,39.9,John_Lasseter,dev,trn
id10536\NLhqoxMWWpg\00005.wav,John_Lloyd_Young/NLhqoxMWWpg,107.5,119.2,John_Lloyd_Young,dev,trn
id10537\dBNBAgtjYV8\00010.wav,John_Mulaney/dBNBAgtjYV8,130.6,140.7,John_Mulaney,dev,trn
id10538\eSGPnNa31kU\00003.wav,John_Nettles/eSGPnNa31kU,159.2,172.5,John_Nettles,dev,trn
id10539\KaLDSNkCZFM\00005.wav,John_Noble/KaLDSNkCZFM,84.0,99.7,John_Noble,dev,trn
id10540\G2W41pvvZs0\00019.wav,John_Oliver/G2W41pvvZs0,323.9,338.9,John_Oliver,dev,trn
id10541\HbQx1DdYBqE\00001.wav,John_Rhys-Davies/HbQx1DdYBqE,34.4,40.4,John_Rhys-Davies,dev,trn
id10543\R9AdqRl9MmI\00004.wav,John_Slattery/R9AdqRl9MmI,189.6,206.0,John_Slattery,dev,trn
id10544\arsRwVQhDwk\00002.wav,John_Terry/arsRwVQhDwk,26.0,35.3,John_Terry,dev,trn
id10545\n4G9apz-Rds\00010.wav,John_Turturro/n4G9apz-Rds,268.8,277.4,John_Turturro,dev,trn
id10546\Y6aq-gQEIvs\00021.wav,Johnathon_Schaech/Y6aq-gQEIvs,545.2,565.3,Johnathon_Schaech,dev,trn
id10548\Wdst7XfeU-E\00008.wav,Jon_Favreau/Wdst7XfeU-E,954.9,962.1,Jon_Favreau,dev,trn
id10549\aNzyUeynD8E\00006.wav,Jon_Huertas/aNzyUeynD8E,79.6,85.9,Jon_Huertas,dev,trn
id10550\FJd7SbzQREc\00026.wav,Jon_Lovitz/FJd7SbzQREc,490.4,500.0,Jon_Lovitz,dev,trn
id10551\U3NB3Z_74jk\00010.wav,Jon_Pertwee/U3NB3Z_74jk,464.0,471.5,Jon_Pertwee,dev,trn
id10552\TNgmU8b8K7g\00007.wav,Jon_Seda/TNgmU8b8K7g,188.7,209.0,Jon_Seda,dev,trn
id10554\qupY4hAS6h4\00001.wav,Jonathan_Rhys_Meyers/qupY4hAS6h4,42.8,52.1,Jonathan_Rhys_Meyers,dev,tst
id10555\_1bLQIv79QA\00004.wav,Jordan_Gavaris/_1bLQIv79QA,97.1,120.0,Jordan_Gavaris,dev,trn
id10556\JWUAjD5jJgc\00035.wav,Jordana_Brewster/JWUAjD5jJgc,1463.8,1473.0,Jordana_Brewster,dev,trn
id10557\YQrji3q_Rt8\00012.wav,Jordin_Sparks/YQrji3q_Rt8,298.6,313.7,Jordin_Sparks,dev,trn
id10560\7Bz4n7N0QsM\00004.wav,Joseph_Gordon-Levitt/7Bz4n7N0QsM,126.5,143.9,Joseph_Gordon-Levitt,dev,trn
id10561\GNDRhMax88Y\00015.wav,Josh_Brolin/GNDRhMax88Y,290.4,296.8,Josh_Brolin,dev,trn
id10562\ZR6h6CzbMPk\00005.wav,Josh_Duhamel/ZR6h6CzbMPk,131.6,139.9,Josh_Duhamel,dev,trn
id10563\IvdtqYVM-VE\00011.wav,Josh_Gad/IvdtqYVM-VE,129.1,139.4,Josh_Gad,dev,trn
id10564\EBky_CbiZHI\00010.wav,Josh_Groban/EBky_CbiZHI,319.3,330.6,Josh_Groban,dev,trn
id10565\vm7TQNQec34\00002.wav,Josh_Henderson/vm7TQNQec34,18.3,24.8,Josh_Henderson,dev,trn
id10566\LmSueC4BwLk\00001.wav,Josh_Peck/LmSueC4BwLk,127.0,135.0,Josh_Peck,dev,trn
id10567\MwP58SquT_U\00004.wav,Josh_Radnor/MwP58SquT_U,70.4,84.8,Josh_Radnor,dev,trn
id10568\MuRq23oWwkw\00008.wav,Joss_Stone/MuRq23oWwkw,413.0,420.6,Joss_Stone,dev,trn
id10569\8rTmIhtoBac\00013.wav,Joss_Whedon/8rTmIhtoBac,126.2,132.3,Joss_Whedon,dev,trn
id10570\Ljgs5PhThzI\00005.wav,Judith_Light/Ljgs5PhThzI,154.2,164.0,Judith_Light,dev,trn
id10571\BR-KHbOkbsk\00025.wav,Judy_Sheindlin/BR-KHbOkbsk,351.2,372.8,Judy_Sheindlin,dev,trn
id10572\_mHtYs44sbE\00008.wav,Julia_Louis-Dreyfus/_mHtYs44sbE,159.7,173.7,Julia_Louis-Dreyfus,dev,trn
id10573\PGCX3ErVdLE\00004.wav,Julia_Roberts/PGCX3ErVdLE,446.2,452.6,Julia_Roberts,dev,trn
id10574\c8OgOm3PQYY\00015.wav,Julia_Stiles/c8OgOm3PQYY,190.6,196.6,Julia_Stiles,dev,trn
id10575\FPTxi3r2Sio\00024.wav,Julian_Sands/FPTxi3r2Sio,678.9,685.9,Julian_Sands,dev,trn
id10576\nhze_bwItP8\00003.wav,Julianne_Hough/nhze_bwItP8,92.9,105.4,Julianne_Hough,dev,trn
id10578\WzmT9KmMVnY\00001.wav,Julie_Chen/WzmT9KmMVnY,23.5,32.3,Julie_Chen,dev,trn
id10579\v3BTWaxPaC8\00003.wav,Julie_Gonzalo/v3BTWaxPaC8,105.6,114.6,Julie_Gonzalo,dev,trn
id10580\VKeUtMohgow\00001.wav,Julie_Walters/VKeUtMohgow,27.8,34.7,Julie_Walters,dev,tst
id10581\t5-zovsJAQI\00011.wav,Justine_Ezarik/t5-zovsJAQI,559.2,568.3,Justine_Ezarik,dev,trn
id10582\8aNu5L4tWc8\00007.wav,Kal_Penn/8aNu5L4tWc8,324.7,350.3,Kal_Penn,dev,trn
id10583\BceLH6tkbH0\00003.wav,Kangana_Ranaut/BceLH6tkbH0,289.7,300.7,Kangana_Ranaut,dev,trn
id10586\NRnJUI3dDTQ\00003.wav,Karla_Souza/NRnJUI3dDTQ,108.6,116.0,Karla_Souza,dev,trn
id10587\p6rSnUzQGCw\00011.wav,Karoline_Herfurth/p6rSnUzQGCw,198.6,206.7,Karoline_Herfurth,dev,trn
id10588\dz5XpkkMCX4\00002.wav,Kat_Dennings/dz5XpkkMCX4,90.0,102.7,Kat_Dennings,dev,trn
id10589\fSoU9Uhv7UA\00007.wav,Kate_Beckinsale/fSoU9Uhv7UA,124.2,131.3,Kate_Beckinsale,dev,trn
id10590\sAFeLI36o8Y\00009.wav,Kate_Flannery/sAFeLI36o8Y,272.4,279.6,Kate_Flannery,dev,trn
id10592\tCFleAYicKY\00005.wav,Kate_Mara/tCFleAYicKY,70.1,80.6,Kate_Mara,dev,trn
id10593\okV2xQtjXSM\00004.wav,Kate_McKinnon/okV2xQtjXSM,191.0,197.2,Kate_McKinnon,dev,trn
id10594\agc1dcuS_Fs\00005.wav,Kate_Mulgrew/agc1dcuS_Fs,223.4,236.3,Kate_Mulgrew,dev,trn
id10595\JOde5rbtJaI\00002.wav,Kate_Voegele/JOde5rbtJaI,47.8,55.1,Kate_Voegele,dev,trn
id10597\Onz-qfRpzhY\00008.wav,Katee_Sackhoff/Onz-qfRpzhY,128.9,141.6,Katee_Sackhoff,dev,trn
id10599\hA2018gKxKo\00003.wav,Katharine_McPhee/hA2018gKxKo,352.1,358.3,Katharine_McPhee,dev,trn
id10600\YIEBxZxaUVM\00002.wav,Katherine_Heigl/YIEBxZxaUVM,110.4,121.2,Katherine_Heigl,dev,tst
id10601\IMfe7r3iVds\00017.wav,Katherine_Jenkins/IMfe7r3iVds,367.6,379.6,Katherine_Jenkins,dev,trn
id10603\cFQBQaqngsc\00014.wav,Katheryn_Winnick/cFQBQaqngsc,291.6,298.1,Katheryn_Winnick,dev,trn
id10604\bq1srUw5I80\00002.wav,Kathie_Lee_Gifford/bq1srUw5I80,565.3,578.6,Kathie_Lee_Gifford,dev,trn
id10605\sXDArUvxpsY\00011.wav,Kathleen_Robertson/sXDArUvxpsY,339.6,355.8,Kathleen_Robertson,dev,trn
id10606\idHJJxRTyUc\00002.wav,Kathryn_Hahn/idHJJxRTyUc,44.6,56.7,Kathryn_Hahn,dev,trn
id10608\t-hda5CF5ik\00003.wav,Kathryn_McCormick/t-hda5CF5ik,204.8,211.0,Kathryn_McCormick,dev,tst
id10609\GJqFYiUVlZc\00012.wav,Kathryn_Prescott/GJqFYiUVlZc,182.0,208.1,Kathryn_Prescott,dev,trn
id10610\LaHnNW6Pg10\00032.wav,Kathy_Griffin/LaHnNW6Pg10,1385.1,1396.1,Kathy_Griffin,dev,trn
id10611\7_ZlkxpOTsY\00056.wav,Katie_Aselton/7_ZlkxpOTsY,1156.5,1163.3,Katie_Aselton,dev,trn
id10612\rQ6g2OrU1fA\00006.wav,Katie_Cleary/rQ6g2OrU1fA,275.2,285.4,Katie_Cleary,dev,trn
id10613\qFNujk5-6nQ\00012.wav,Katie_Leclerc/qFNujk5-6nQ,530.4,545.2,Katie_Leclerc,dev,trn
id10615\Bi7kCsbg5L0\00008.wav,Katy_Perry/Bi7kCsbg5L0,259.4,270.4,Katy_Perry,dev,trn
id10616\VGRrcIqBqtM\00004.wav,Kaya_Scodelario/VGRrcIqBqtM,593.1,599.6,Kaya_Scodelario,dev,trn
id10618\PD9_9m2dqiA\00002.wav,Keegan_Allen/PD9_9m2dqiA,132.5,143.3,Keegan_Allen,dev,trn
id10619\dH-KjnP4hyY\00005.wav,Keegan_Connor_Tracy/dH-KjnP4hyY,59.5,68.9,Keegan_Connor_Tracy,dev,tst
id10622\y-AcEqVpdGU\00006.wav,Kellan_Lutz/y-AcEqVpdGU,529.0,537.6,Kellan_Lutz,dev,trn
id10623\QmvtiMnRaQ4\00011.wav,Kelli_Berglund/QmvtiMnRaQ4,117.8,134.4,Kelli_Berglund,dev,trn
id10624\Cgiaj3fK5w0\00010.wav,Kelli_Giddish/Cgiaj3fK5w0,131.8,147.2,Kelli_Giddish,dev,trn
id10626\g6KZST3wats\00006.wav,Kelly_Brook/g6KZST3wats,117.8,124.0,Kelly_Brook,dev,trn
id10627\dUwbMQZfmgk\00003.wav,Kelly_Macdonald/dUwbMQZfmgk,70.4,77.0,Kelly_Macdonald,dev,trn
id10628\m00_Z7C6Ve0\00012.wav,Kelly_Monaco/m00_Z7C6Ve0,311.8,319.2,Kelly_Monaco,dev,trn
id10629\AZ-TmXS2Dqs\00001.wav,Kelly_Reilly/AZ-TmXS2Dqs,83.4,90.4,Kelly_Reilly,dev,trn
id10630\lnoJpmI_iaI\00005.wav,Kelly_Rutherford/lnoJpmI_iaI,74.2,82.2,Kelly_Rutherford,dev,trn
id10631\Gl0-fJ6MsGw\00003.wav,Ken_Jeong/Gl0-fJ6MsGw,280.7,290.9,Ken_Jeong,dev,trn
id10632\J9Sv-PKHRPM\00012.wav,Ken_Marino/J9Sv-PKHRPM,153.3,162.9,Ken_Marino,dev,trn
id10633\pEiiz5gNmZ0\00001.wav,Kenan_Thompson/pEiiz5gNmZ0,97.6,104.6,Kenan_Thompson,dev,trn
id10634\FU3jsEHD3wo\00008.wav,Kendra_Wilkinson/FU3jsEHD3wo,235.2,252.4,Kendra_Wilkinson,dev,trn
id10635\3euqU5PKafw\00028.wav,Kenny_Rogers/3euqU5PKafw,618.6,631.2,Kenny_Rogers,dev,trn
id10636\IN9F23Ly61s\00035.wav,Kenton_Duty/IN9F23Ly61s,651.5,657.8,Kenton_Duty,dev,trn
id10637\QEc0xVNBM20\00003.wav,Kenya_Moore/QEc0xVNBM20,306.5,315.2,Kenya_Moore,dev,trn
id10639\gqkdejpMep4\00005.wav,Keri_Russell/gqkdejpMep4,154.6,166.4,Keri_Russell,dev,trn
id10641\eBzvFh4yj8E\00002.wav,Kevin_Bacon/eBzvFh4yj8E,50.6,61.6,Kevin_Bacon,dev,trn
id10642\Pz9np_gxN6E\00025.wav,Kevin_Clash/Pz9np_gxN6E,347.2,353.8,Kevin_Clash,dev,trn
id10643\gPscP-D1L8c\00002.wav,Kevin_McHale/gPscP-D1L8c,111.2,137.8,Kevin_McHale,dev,trn
id10644\XgI8WGfJimY\00010.wav,Kevin_Smith/XgI8WGfJimY,783.9,790.5,Kevin_Smith,dev,tst
id10645\fQUt18YChAo\00013.wav,Kid_Rock/fQUt18YChAo,506.5,521.2,Kid_Rock,dev,trn
id10646\XEOOZZ0fIvg\00005.wav,Kiefer_Sutherland/XEOOZZ0fIvg,152.2,170.4,Kiefer_Sutherland,dev,trn
id10647\muavhtBt62E\00001.wav,Kiernan_Shipka/muavhtBt62E,68.5,80.4,Kiernan_Shipka,dev,trn
id10649\hpLL_N1mSSE\00004.wav,Kim_Raver/hpLL_N1mSSE,184.4,197.2,Kim_Raver,dev,trn
id10652\UPWCLTOQARI\00009.wav,Kimberly_Williams-Paisley/UPWCLTOQARI,227.2,260.6,Kimberly_Williams-Paisley,dev,trn
id10654\NUZdfoqhB8o\00016.wav,Kodi_Smit-McPhee/NUZdfoqhB8o,244.7,251.9,Kodi_Smit-McPhee,dev,trn
id10656\UoLI51H5g5A\00004.wav,Kristen_Bell/UoLI51H5g5A,137.6,153.9,Kristen_Bell,dev,trn
id10659\VS2cCb2IqxI\00002.wav,Kristen_Stewart/VS2cCb2IqxI,228.6,235.0,Kristen_Stewart,dev,tst
id10661\eUj4oWJX1lU\00017.wav,Kristian_Alfonso/eUj4oWJX1lU,332.9,344.0,Kristian_Alfonso,dev,trn
id10662\GvipAuNA_Xs\00009.wav,Kriti_Sanon/GvipAuNA_Xs,185.1,191.8,Kriti_Sanon,dev,trn
id10663\kYL7s5lF_dY\00002.wav,Kuno_Becker/kYL7s5lF_dY,53.4,59.4,Kuno_Becker,dev,trn
id10664\eaMUyQDsq8U\00028.wav,Kyle_MacLachlan/eaMUyQDsq8U,564.9,571.5,Kyle_MacLachlan,dev,trn
id10665\QPoLP3eSSCo\00001.wav,Kyle_Richards/QPoLP3eSSCo,12.8,34.8,Kyle_Richards,dev,trn
id10666\ie6Eu13llwY\00007.wav,Kylie_Minogue/ie6Eu13llwY,430.0,438.3,Kylie_Minogue,dev,trn
id10668\jeXGIwBKztk\00001.wav,La_La_Anthony/jeXGIwBKztk,70.5,90.6,La_La_Anthony,dev,trn
id10670\_c6x7ffxEi4\00002.wav,Laura_Benanti/_c6x7ffxEi4,197.3,207.6,Laura_Benanti,dev,trn
id10671\dJv6fiFZjrU\00001.wav,Laura_Carmichael/dJv6fiFZjrU,180.4,186.6,Laura_Carmichael,dev,trn
id10672\MuBWb12hwUw\00010.wav,Laura_Dern/MuBWb12hwUw,319.1,325.2,Laura_Dern,dev,trn
